SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
60772,United States,South Korea,AIM-9X,long-range air-to-air missile,Missiles,2018,No,30,Yes,2020,Yes,New,0.18,0.18,5.4,No
60772,United States,South Korea,AIM-9X,long-range air-to-air missile,Missiles,2018,No,30,Yes,2021,Yes,New,0.18,0.18,5.4,No
59897,United States,South Korea,SM-2MR,SAM,Missiles,2016,Yes,17,No,2021,No,New,0.3,0.3,5.1,No
52568,United States,South Korea,Mk-45 127mm,naval gun,Naval weapons,2009,Yes,1,No,2013,No,New,5.25,5.25,5.25,No
52568,United States,South Korea,Mk-45 127mm,naval gun,Naval weapons,2009,Yes,1,No,2014,No,New,5.25,5.25,5.25,No
52568,United States,South Korea,Mk-45 127mm,naval gun,Naval weapons,2009,Yes,2,No,2015,No,New,5.25,5.25,10.5,No
52568,United States,South Korea,Mk-45 127mm,naval gun,Naval weapons,2009,Yes,2,No,2016,No,New,5.25,5.25,10.5,No
53900,United States,South Korea,Phalanx,naval gun,Naval weapons,2011,No,1,No,2013,No,New,7,7,7,No
53900,United States,South Korea,Phalanx,naval gun,Naval weapons,2011,No,1,No,2014,No,New,7,7,7,No
53900,United States,South Korea,Phalanx,naval gun,Naval weapons,2011,No,2,No,2015,No,New,7,7,14,No
53900,United States,South Korea,Phalanx,naval gun,Naval weapons,2011,No,2,No,2016,No,New,7,7,14,No
54449,United States,South Korea,GBU-28,guided bomb,Missiles,2011,No,150,Yes,2013,Yes,New,0.1,0.1,15,No
55721,United States,South Korea,aircraft engine 1001-2000,aircraft engine,Engines,2012,Yes,16,Yes,2016,No,New,0.5,0.5,8,No
56045,United States,South Korea,APG-78 Longbow,combat helicopter radar,Sensors,2013,No,6,Yes,2017,No,New,3,3,18,No
56042,United States,South Korea,aircraft engine 2001-3000,aircraft engine,Engines,2013,No,2,Yes,2016,Yes,New,0.75,0.75,1.5,No
36325,United States,South Korea,RQ-4,UAV,Aircraft,2014,No,1,No,2019,No,New,35,35,35,Yes
36325,United States,South Korea,RQ-4,UAV,Aircraft,2014,No,3,No,2020,No,New,35,35,105,Yes
36393,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2005,Yes,14,No,2011,No,New,1.5,1.5,21,No
36393,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2005,Yes,2,No,2012,No,New,1.5,1.5,3,No
36393,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2005,Yes,6,No,2013,No,New,1.5,1.5,9,No
36393,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2005,Yes,10,Yes,2014,No,New,1.5,1.5,15,No
36393,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2005,Yes,2,No,2018,No,New,1.5,1.5,3,No
50280,United States,South Korea,JDAM,guided bomb,Missiles,2008,Yes,140,Yes,2010,No,New,0.02,0.02,2.8,No
50280,United States,South Korea,JDAM,guided bomb,Missiles,2008,Yes,140,Yes,2011,Yes,New,0.02,0.02,2.8,No
50281,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2008,Yes,12,No,2011,No,New,0.6,0.6,7.2,No
50281,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2008,Yes,1,Yes,2012,Yes,New,0.6,0.6,0.6,No
50281,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2008,Yes,26,No,2014,No,New,0.6,0.6,15.6,No
50281,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2008,Yes,86,Yes,2015,Yes,New,0.6,0.6,51.6,No
51218,United States,South Korea,SM-2MR,SAM,Missiles,2010,No,62,Yes,2012,Yes,New,0.3,0.3,18.6,No
51625,United States,South Korea,AIM-9X,long-range air-to-air missile,Missiles,2012,No,3,No,2012,No,New,0.18,0.18,0.54,No
51625,United States,South Korea,AIM-9X,long-range air-to-air missile,Missiles,2012,No,52,Yes,2013,No,New,0.18,0.18,9.36,No
54627,United States,South Korea,Paveway,guided bomb,Missiles,2011,No,150,Yes,2013,Yes,New,0.02,0.02,3,No
54628,United States,South Korea,Paveway,guided bomb,Missiles,2011,Yes,107,No,2011,No,New,0.02,0.02,2.14,No
54818,United States,South Korea,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2012,Yes,11,No,2016,No,New,1,1,11,No
54818,United States,South Korea,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2012,Yes,5,No,2017,No,New,1,1,5,No
54818,United States,South Korea,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2012,Yes,2,Yes,2018,Yes,New,1,1,2,No
56043,United States,South Korea,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,No,100,Yes,2016,No,New,0.05,0.05,5,No
56043,United States,South Korea,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,No,188,Yes,2017,Yes,New,0.05,0.05,9.4,No
55430,United States,South Korea,SM-2MR,SAM,Missiles,2011,No,19,Yes,2013,Yes,New,0.3,0.3,5.7,No
57035,United States,South Korea,aircraft engine 3001-4500,aircraft engine,Engines,2013,Yes,5,Yes,2014,Yes,Second hand,1.1,0.44,2.2,No
57140,United States,South Korea,AGM-65 Maverick,air-to-surface missile,Missiles,2014,No,50,Yes,2015,Yes,New,0.15,0.15,7.5,No
57140,United States,South Korea,AGM-65 Maverick,air-to-surface missile,Missiles,2014,No,50,Yes,2016,Yes,New,0.15,0.15,7.5,No
32123,United States,South Korea,APG-67,combat aircraft radar,Sensors,2006,Yes,11,Yes,2011,No,New,2.5,2.5,27.5,No
32123,United States,South Korea,APG-67,combat aircraft radar,Sensors,2006,Yes,11,Yes,2012,No,New,2.5,2.5,27.5,No
32258,United States,South Korea,SPY-1D,air-search radar,Sensors,2002,Yes,1,No,2010,No,New,22,22,22,No
32258,United States,South Korea,SPY-1D,air-search radar,Sensors,2002,Yes,1,No,2012,No,New,22,22,22,No
35658,United States,South Korea,RIM-116A RAM,SAM,Missiles,2004,Yes,25,Yes,2010,Yes,New,0.14,0.14,3.5,No
35658,United States,South Korea,RIM-116A RAM,SAM,Missiles,2004,Yes,25,Yes,2011,Yes,New,0.14,0.14,3.5,No
53901,United States,South Korea,Phalanx,naval gun,Naval weapons,2014,No,2,No,2018,No,New,7,7,14,No
53901,United States,South Korea,Phalanx,naval gun,Naval weapons,2014,No,3,No,2021,No,New,7,7,21,No
53901,United States,South Korea,Phalanx,naval gun,Naval weapons,2014,No,4,No,2023,No,New,7,7,28,No
59906,United States,South Korea,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2020,Yes,12,Yes,2021,Yes,New,1,1,12,No
59906,United States,South Korea,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2020,Yes,7,Yes,2022,Yes,New,1,1,7,No
52544,United States,South Korea,F-35A Lightning-2,FGA aircraft,Aircraft,2014,No,6,Yes,2018,No,New,55,55,330,No
52544,United States,South Korea,F-35A Lightning-2,FGA aircraft,Aircraft,2014,No,10,Yes,2019,No,New,55,55,550,No
52544,United States,South Korea,F-35A Lightning-2,FGA aircraft,Aircraft,2014,No,10,Yes,2020,No,New,55,55,550,No
52544,United States,South Korea,F-35A Lightning-2,FGA aircraft,Aircraft,2014,No,10,Yes,2021,No,New,55,55,550,No
52544,United States,South Korea,F-35A Lightning-2,FGA aircraft,Aircraft,2014,No,4,Yes,2022,No,New,55,55,220,No
60694,United States,South Korea,MH-60R -,anti-submarine helicopter,Aircraft,2021,No,3,Yes,2024,,New,16.5,16.5,49.5,No
29999,United States,South Korea,P-3CUP,anti-submarine aircraft,Aircraft,2005,No,8,No,2010,No,New,75,75,600,No
52565,United States,South Korea,SPY-1D,air-search radar,Sensors,2016,No,1,,2024,,New,22,22,22,No
56247,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2014,Yes,11,Yes,2016,No,New,0.6,0.6,6.6,No
56247,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2014,Yes,79,Yes,2017,Yes,New,0.6,0.6,47.4,No
56247,United States,South Korea,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2014,Yes,184,Yes,2018,No,New,0.6,0.6,110.4,No
66771,United States,South Korea,MK-41 SAMS,naval SAM system,Naval weapons,2019,Yes,1,,2024,,New,20,20,20,No
54362,United States,South Korea,F-404 (8000),turbofan,Engines,2013,No,8,Yes,2013,No,New,2.2,2.2,17.6,Yes
54362,United States,South Korea,F-404 (8000),turbofan,Engines,2013,No,12,Yes,2014,No,New,2.2,2.2,26.4,Yes
54362,United States,South Korea,F-404 (8000),turbofan,Engines,2013,No,20,Yes,2015,No,New,2.2,2.2,44,Yes
54362,United States,South Korea,F-404 (8000),turbofan,Engines,2013,No,20,Yes,2016,No,New,2.2,2.2,44,Yes
34444,United States,South Korea,C-130J Hercules,transport aircraft,Aircraft,2010,No,4,No,2014,No,New,40,40,160,No
60569,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2015,Yes,2,No,2017,No,New,1.5,1.5,3,No
60569,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2015,Yes,6,Yes,2019,No,New,1.5,1.5,9,No
60569,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2015,Yes,8,Yes,2020,No,New,1.5,1.5,12,No
60569,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2015,Yes,8,Yes,2021,No,New,1.5,1.5,12,No
60569,United States,South Korea,ship engine 4001-6000,ship engine,Engines,2015,Yes,8,Yes,2022,No,New,1.5,1.5,12,No
39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,50,Yes,2010,Yes,New,0.3,0.3,15,No
39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,24,Yes,2011,No,New,0.3,0.3,7.2,No
39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,56,No,2012,No,New,0.3,0.3,16.8,No
39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,30,No,2013,No,New,0.3,0.3,9,No
60192,United States,South Sudan,vehicle engine 301-400,vehicle engine,Engines,2012,No,5,Yes,2012,No,New,0.05,0.05,0.25,No
60192,United States,South Sudan,vehicle engine 301-400,vehicle engine,Engines,2012,No,20,Yes,2013,No,New,0.05,0.05,1,No
68053,United States,Spain,F-404 (8000),turbofan,Engines,2023,,10,Yes,2024,,Second hand,2.2,0.88,8.8,No
57378,United States,Spain,MK-41 SAMS,naval SAM system,Naval weapons,2006,No,1,No,2012,No,New,20,20,20,No
61588,United States,Spain,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2017,No,4,Yes,2019,Yes,New,0.6,0.6,2.4,No
58857,United States,Spain,MaxxPro,armoured personnel carrier,Armoured vehicles,2014,No,14,No,2016,No,Second hand,0.32,0.13,1.79,No
59950,United States,Spain,JDAM,guided bomb,Missiles,2016,No,50,Yes,2018,Yes,New,0.02,0.02,1,No
37277,United States,Spain,ship engine 6001-8000,ship engine,Engines,1996,Yes,2,No,2012,No,New,2.5,2.5,5,Yes
26051,United States,Spain,Mk-45 127mm,naval gun,Naval weapons,1999,No,1,No,2012,No,Second hand but modernized,5.25,3.47,3.47,No
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,50,Yes,2011,Yes,New,0.4,0.4,20,Yes
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,50,Yes,2012,Yes,New,0.4,0.4,20,Yes
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,50,Yes,2013,Yes,New,0.4,0.4,20,Yes
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,50,Yes,2014,Yes,New,0.4,0.4,20,Yes
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,50,Yes,2015,Yes,New,0.4,0.4,20,Yes
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,25,Yes,2018,No,New,0.4,0.4,10,Yes
24919,United States,Spain,ESSM,SAM,Missiles,2008,Yes,25,Yes,2019,Yes,New,0.4,0.4,10,Yes
37278,United States,Spain,DE-1160,anti-submarine sonar,Sensors,1996,No,1,No,2012,No,New,5,5,5,No
61748,United States,Spain,CH-47F,transport helicopter,Aircraft,2018,No,1,No,2021,No,New,20,20,20,No
61748,United States,Spain,CH-47F,transport helicopter,Aircraft,2018,No,3,No,2022,No,New,20,20,60,No
61748,United States,Spain,CH-47F,transport helicopter,Aircraft,2018,No,8,Yes,2023,No,New,20,20,160,No
61748,United States,Spain,CH-47F,transport helicopter,Aircraft,2018,No,5,Yes,2024,,New,20,20,100,No
31454,United States,Spain,SPG-62,fire-control radar,Sensors,1996,Yes,2,No,2012,No,New,4.5,4.5,9,No
35983,United States,Spain,SPY-1F,air-search radar,Sensors,2005,No,1,No,2012,No,New,20,20,20,No
61213,United States,Spain,S-70L Black Hawk,transport helicopter,Aircraft,2017,No,2,No,2021,No,Second hand but modernized,7.25,4.79,9.57,No
64580,United States,Spain,Excalibur,guided shell,Missiles,2021,No,118,No,2022,No,New,0.04,0.04,4.72,No
64580,United States,Spain,Excalibur,guided shell,Missiles,2021,No,153,Yes,2023,No,New,0.04,0.04,6.12,No
52395,United States,Spain,S-70L Black Hawk,transport helicopter,Aircraft,2015,Yes,1,No,2017,No,Second hand but modernized,7.25,4.79,4.79,No
52395,United States,Spain,S-70L Black Hawk,transport helicopter,Aircraft,2015,Yes,1,No,2018,No,Second hand but modernized,7.25,4.79,4.79,No
64007,United States,Spain,S-70L Black Hawk,transport helicopter,Aircraft,2018,Yes,2,No,2022,No,Second hand,7.25,2.9,5.8,No
59502,United States,Spain,ESSM,SAM,Missiles,2015,No,19,No,2020,No,New,0.4,0.4,7.6,Yes
58951,United States,Spain,MQ-9 UCAV,armed UAV,Aircraft,2016,No,1,No,2019,No,New,7.5,7.5,7.5,No
58951,United States,Spain,MQ-9 UCAV,armed UAV,Aircraft,2016,No,3,No,2020,No,New,7.5,7.5,22.5,No
36980,United States,Spain,LM-2500 (30001-35000),gas turbine,Engines,2004,No,1,No,2010,No,New,7,7,7,No
36020,United States,Spain,SM-1MR,SAM,Missiles,2006,Yes,94,No,2013,No,New,0.25,0.25,23.5,No
37276,United States,Spain,LM-2500 (30001-35000),gas turbine,Engines,1996,No,2,No,2012,No,New,7,7,14,No
68358,United States,Sri Lanka,Bell-206,light helicopter,Aircraft,2021,,1,,2022,Yes,Second hand,0.7,0.28,0.28,No
54242,United States,Sri Lanka,Bell-412,helicopter,Aircraft,2010,Yes,2,No,2011,No,New,5,5,10,No
65573,United States,Sri Lanka,Hamilton,patrol ship,Ships,2021,No,1,No,2021,No,Second hand,135,54,54,No
65242,United States,Sri Lanka,King Air MP,maritime patrol aircraft,Aircraft,2022,No,1,,2024,,New,7.5,7.5,7.5,No
62161,United States,Sri Lanka,Hamilton,patrol ship,Ships,2018,No,1,No,2018,No,Second hand,135,54,54,No
51852,United States,Sweden,S-70L Black Hawk,transport helicopter,Aircraft,2011,No,4,Yes,2011,No,New,7.25,7.25,29,No
51852,United States,Sweden,S-70L Black Hawk,transport helicopter,Aircraft,2011,No,9,Yes,2012,No,New,7.25,7.25,65.25,No
51852,United States,Sweden,S-70L Black Hawk,transport helicopter,Aircraft,2011,No,2,Yes,2013,No,New,7.25,7.25,14.5,No
52090,United States,Sweden,RQ-7 Shadow-200,UAV,Aircraft,2010,No,8,No,2011,No,New,0.1,0.1,0.8,No
55516,United States,Sweden,GBU-39 SDB,guided glide bomb,Missiles,2011,Yes,53,Yes,2016,Yes,New,0.02,0.02,1.06,No
53047,United States,Sweden,LCR-2020,air/sea-search radar,Sensors,2010,Yes,24,Yes,2011,No,New,5,5,120,No
53047,United States,Sweden,LCR-2020,air/sea-search radar,Sensors,2010,Yes,24,Yes,2012,No,New,5,5,120,No
33482,United States,Sweden,APS-143,maritime patrol aircraft radar,Sensors,2002,No,3,No,2016,No,New,2.5,2.5,7.5,No
33482,United States,Sweden,APS-143,maritime patrol aircraft radar,Sensors,2002,No,2,No,2017,No,New,2.5,2.5,5,No
62053,United States,Sweden,MIM-104 PAC-2,SAM,Missiles,2018,No,15,Yes,2021,No,New,1,1,15,No
62053,United States,Sweden,MIM-104 PAC-2,SAM,Missiles,2018,No,35,Yes,2022,No,New,1,1,35,No
62053,United States,Sweden,MIM-104 PAC-2,SAM,Missiles,2018,No,17,Yes,2023,No,New,1,1,17,No
62053,United States,Sweden,MIM-104 PAC-2,SAM,Missiles,2018,No,10,Yes,2024,Yes,New,1,1,10,No
62052,United States,Sweden,MIM-104 PAC-3 MSE,ABM missile,Missiles,2018,No,25,Yes,2021,No,New,1.5,1.5,37.5,No
62052,United States,Sweden,MIM-104 PAC-3 MSE,ABM missile,Missiles,2018,No,75,Yes,2022,No,New,1.5,1.5,112.5,No
62052,United States,Sweden,MIM-104 PAC-3 MSE,ABM missile,Missiles,2018,No,30,Yes,2023,Yes,New,1.5,1.5,45,No
62052,United States,Sweden,MIM-104 PAC-3 MSE,ABM missile,Missiles,2018,No,30,Yes,2024,Yes,New,1.5,1.5,45,No
57253,United States,Sweden,Patriot-3 SAMS,SAM system,Air-defence systems,2018,No,1,No,2021,No,New,55,55,55,No
57253,United States,Sweden,Patriot-3 SAMS,SAM system,Air-defence systems,2018,No,3,No,2022,No,New,55,55,165,No
59519,United States,Sweden,APS-143,maritime patrol aircraft radar,Sensors,2015,Yes,1,Yes,2021,Yes,New,2.5,2.5,2.5,No
59519,United States,Sweden,APS-143,maritime patrol aircraft radar,Sensors,2015,Yes,2,Yes,2022,Yes,New,2.5,2.5,5,No
59519,United States,Sweden,APS-143,maritime patrol aircraft radar,Sensors,2015,Yes,1,Yes,2023,Yes,New,2.5,2.5,2.5,No
55166,United States,Sweden,F-414 (10000),turbofan,Engines,2013,Yes,2,Yes,2021,No,New,2.5,2.5,5,No
55166,United States,Sweden,F-414 (10000),turbofan,Engines,2013,Yes,1,Yes,2024,Yes,New,2.5,2.5,2.5,No
51138,United States,Switzerland,vehicle engine 301-400,vehicle engine,Engines,2009,Yes,4,Yes,2010,No,New,0.05,0.05,0.2,No
51138,United States,Switzerland,vehicle engine 301-400,vehicle engine,Engines,2009,Yes,4,Yes,2011,No,New,0.05,0.05,0.2,No
51138,United States,Switzerland,vehicle engine 301-400,vehicle engine,Engines,2009,Yes,4,Yes,2012,No,New,0.05,0.05,0.2,No
52856,United States,Switzerland,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2013,Yes,100,No,2016,No,New,0.6,0.6,60,No
52856,United States,Switzerland,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2013,Yes,25,Yes,2022,No,New,0.6,0.6,15,No
52856,United States,Switzerland,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2013,Yes,25,Yes,2023,No,New,0.6,0.6,15,No
30736,United States,Switzerland,AIM-9X,long-range air-to-air missile,Missiles,2004,No,77,Yes,2010,Yes,New,0.18,0.18,13.86,No
51139,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,Yes,70,Yes,2010,No,New,0.03,0.03,2.1,No
51139,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,Yes,80,Yes,2011,No,New,0.03,0.03,2.4,No
51139,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,Yes,82,Yes,2012,No,New,0.03,0.03,2.46,No
54600,United States,Switzerland,Centaur UAV,light aircraft/UAV,Aircraft,2012,No,1,No,2012,No,New,0.5,0.5,0.5,No
53284,United States,Switzerland,ASQ-228 ATFLIR,aircraft electro-optical system,Sensors,2007,Yes,10,Yes,2010,Yes,New,1.1,1.1,11,No
53284,United States,Switzerland,ASQ-228 ATFLIR,aircraft electro-optical system,Sensors,2007,Yes,10,Yes,2011,Yes,New,1.1,1.1,11,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,75,Yes,2010,No,New,0.03,0.03,2.25,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,75,Yes,2011,No,New,0.03,0.03,2.25,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,70,Yes,2012,No,New,0.03,0.03,2.1,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,70,Yes,2013,No,New,0.03,0.03,2.1,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,20,Yes,2014,Yes,New,0.03,0.03,0.6,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,30,Yes,2015,Yes,New,0.03,0.03,0.9,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,40,Yes,2016,Yes,New,0.03,0.03,1.2,No
56985,United States,Switzerland,vehicle engine 201-300,vehicle engine,Engines,2009,No,40,Yes,2017,Yes,New,0.03,0.03,1.2,No
62530,United States,Syria rebels*,BearCat AV,armoured personnel carrier,Armoured vehicles,2017,No,2,Yes,2017,No,New,0.15,0.15,0.3,No
53347,United States,Taiwan,APG-83 SABR,combat aircraft radar,Sensors,2014,Yes,16,Yes,2019,No,New,2.5,2.5,40,No
53347,United States,Taiwan,APG-83 SABR,combat aircraft radar,Sensors,2014,Yes,22,Yes,2020,No,New,2.5,2.5,55,No
53347,United States,Taiwan,APG-83 SABR,combat aircraft radar,Sensors,2014,Yes,30,Yes,2021,No,New,2.5,2.5,75,No
53347,United States,Taiwan,APG-83 SABR,combat aircraft radar,Sensors,2014,Yes,36,Yes,2022,No,New,2.5,2.5,90,No
53347,United States,Taiwan,APG-83 SABR,combat aircraft radar,Sensors,2014,Yes,40,Yes,2023,No,New,2.5,2.5,100,No
29380,United States,Taiwan,FPS-115 Pave Paws,air-search radar,Sensors,2005,No,1,No,2013,No,New,150,150,150,No
53954,United States,Taiwan,AIM-9X,long-range air-to-air missile,Missiles,2016,Yes,20,Yes,2018,Yes,New,0.18,0.18,3.6,No
53954,United States,Taiwan,AIM-9X,long-range air-to-air missile,Missiles,2016,Yes,20,No,2019,Yes,New,0.18,0.18,3.6,No
30589,United States,Taiwan,P-3CUP,anti-submarine aircraft,Aircraft,2008,Yes,1,Yes,2012,Yes,New,75,75,75,No
30589,United States,Taiwan,P-3CUP,anti-submarine aircraft,Aircraft,2008,Yes,2,No,2013,No,New,75,75,150,No
30589,United States,Taiwan,P-3CUP,anti-submarine aircraft,Aircraft,2008,Yes,5,Yes,2014,No,New,75,75,375,No
30589,United States,Taiwan,P-3CUP,anti-submarine aircraft,Aircraft,2008,Yes,4,Yes,2015,No,New,75,75,300,No
53926,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2011,No,4,Yes,2014,Yes,New,7.25,7.25,29,No
55590,United States,Taiwan,Perry,frigate,Ships,2015,No,2,No,2017,No,Second hand but modernized,300,198,396,No
50573,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2010,Yes,50,Yes,2012,Yes,New,0.05,0.05,2.5,No
50573,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2010,Yes,250,Yes,2013,Yes,New,0.05,0.05,12.5,No
50573,United States,Taiwan,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2010,Yes,700,Yes,2014,Yes,New,0.05,0.05,35,No
58184,United States,Taiwan,Phalanx,naval gun,Naval weapons,2011,Yes,1,No,2014,No,New,7,7,7,No
31558,United States,Taiwan,Mk-48 ADCAP,anti-ship/anti-submarine torpedo,Missiles,2018,No,5,Yes,2023,Yes,New,1.6,1.6,8,No
62308,United States,Taiwan,F-125 (3500),turbofan,Engines,2017,Yes,4,Yes,2021,No,New,1.25,1.25,5,No
62308,United States,Taiwan,F-125 (3500),turbofan,Engines,2017,Yes,16,Yes,2022,No,New,1.25,1.25,20,No
62308,United States,Taiwan,F-125 (3500),turbofan,Engines,2017,Yes,34,Yes,2023,No,New,1.25,1.25,42.5,No
40162,United States,Taiwan,Patriot-3 SAMS,SAM system,Air-defence systems,2009,No,1,Yes,2011,No,New,55,55,55,No
40162,United States,Taiwan,Patriot-3 SAMS,SAM system,Air-defence systems,2009,No,2,Yes,2012,No,New,55,55,110,No
51197,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2009,No,24,Yes,2011,No,New,0.8,0.8,19.2,No
51197,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2009,No,72,Yes,2012,No,New,0.8,0.8,57.6,No
51197,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2009,No,96,Yes,2013,No,New,0.8,0.8,76.8,No
51197,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2009,No,72,Yes,2014,No,New,0.8,0.8,57.6,No
53957,United States,Taiwan,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2015,No,2,Yes,2019,Yes,New,1,1,2,No
59468,United States,Taiwan,Phalanx,naval gun,Naval weapons,2016,No,1,Yes,2021,No,New,7,7,7,No
59468,United States,Taiwan,Phalanx,naval gun,Naval weapons,2016,No,4,Yes,2023,No,New,7,7,28,No
61162,United States,Taiwan,AGM-88 HARM,anti-radar missile,Missiles,2020,Yes,10,Yes,2023,Yes,Second hand but modernized,0.25,0.17,1.65,No
61162,United States,Taiwan,AGM-88 HARM,anti-radar missile,Missiles,2020,Yes,10,Yes,2024,Yes,Second hand but modernized,0.25,0.17,1.65,No
39629,United States,Taiwan,AGM-65 Maverick,air-to-surface missile,Missiles,2009,No,120,Yes,2011,Yes,New,0.15,0.15,18,No
39629,United States,Taiwan,AGM-65 Maverick,air-to-surface missile,Missiles,2009,No,115,Yes,2012,Yes,New,0.15,0.15,17.25,No
40007,United States,Taiwan,SM-2MR,SAM,Missiles,2008,No,50,Yes,2010,Yes,New,0.3,0.3,15,No
40007,United States,Taiwan,SM-2MR,SAM,Missiles,2008,No,50,Yes,2011,Yes,New,0.3,0.3,15,No
40007,United States,Taiwan,SM-2MR,SAM,Missiles,2008,No,44,Yes,2012,Yes,New,0.3,0.3,13.2,No
50571,United States,Taiwan,FGM-148 Javelin,anti-tank missile,Missiles,2009,No,182,Yes,2011,Yes,New,0.03,0.03,5.46,No
53133,United States,Taiwan,Stinger,portable SAM,Missiles,2009,No,25,Yes,2012,Yes,New,0.08,0.08,2,No
30593,United States,Taiwan,Patriot-3 SAMS,SAM system,Air-defence systems,2009,No,1,Yes,2014,Yes,New,55,55,55,No
30593,United States,Taiwan,Patriot-3 SAMS,SAM system,Air-defence systems,2009,No,3,Yes,2015,Yes,New,55,55,165,No
34823,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2012,Yes,4,No,2014,No,New,7.25,7.25,29,No
34823,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2012,Yes,4,Yes,2015,No,New,7.25,7.25,29,No
34823,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2012,Yes,12,Yes,2016,No,New,7.25,7.25,87,No
34823,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2012,Yes,12,Yes,2017,No,New,7.25,7.25,87,No
34823,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2012,Yes,12,Yes,2018,No,New,7.25,7.25,87,No
34823,United States,Taiwan,S-70L Black Hawk,transport helicopter,Aircraft,2012,Yes,1,Yes,2019,Yes,New,7.25,7.25,7.25,No
39148,United States,Taiwan,Osprey MCM,minehunter,Ships,2007,Yes,2,No,2012,No,Second hand but modernized,54.26,35.81,71.62,No
39628,United States,Taiwan,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2007,Yes,68,Yes,2013,Yes,New,0.6,0.6,40.8,No
